Happy,Angry,Surprise,Sad,Fear,no_words,no_misspelled,readability,unique_words,class
0.15,0.05,0.21,0.17,0.42,4093,0.006840947959931591,28.58,1735,0
0.13,0.02,0.07,0.31,0.46,1005,0.025870646766169153,1.4,490,0
0.05,0.03,0.03,0.57,0.32,294,0.07482993197278912,-71.26,211,0
0.09,0.14,0.05,0.41,0.32,342,0.13742690058479531,25.83,206,0
0.12,0.04,0.15,0.15,0.54,1434,0.03277545327754533,23.97,944,0
0.05,0.07,0.1,0.12,0.65,793,0.031525851197982346,47.18,296,0
0.16,0.05,0.12,0.1,0.56,1296,0.021604938271604937,37.03,571,0
0.18,0.14,0.24,0.06,0.38,736,0.03260869565217391,49.38,371,0
0.07,0.05,0.02,0.33,0.53,288,0.0798611111111111,50.77,170,0
0.11,0.08,0.18,0.26,0.37,1463,0.02050580997949419,-9.87,787,0
0.0,0.0,0.0,0.2,0.8,1492,0.4517426273458445,97.37,1293,0
0.07,0.0,0.07,0.14,0.72,762,0.030183727034120734,40.89,342,0
0.13,0.05,0.21,0.2,0.42,2574,0.012043512043512044,24.82,1497,0
0.07,0.17,0.08,0.06,0.62,1107,0.024390243902439025,-15.22,444,0
0.13,0.05,0.1,0.11,0.61,914,0.030634573304157548,-41.99,567,0
0.07,0.12,0.09,0.14,0.57,1227,0.022004889975550123,34.09,651,0
0.2,0.01,0.17,0.09,0.53,1672,0.01674641148325359,52.97,625,0
0.11,0.05,0.22,0.21,0.41,2730,0.018315018315018316,33.17,1211,0
0.12,0.03,0.15,0.24,0.46,2314,0.01296456352636128,45.12,1101,0
0.25,0.0,0.12,0.06,0.56,134,0.15671641791044777,56.96,76,0
0.14,0.09,0.14,0.05,0.59,236,0.2584745762711864,65.12,143,0
0.08,0.06,0.18,0.31,0.37,2017,0.013882002974714923,24.99,1057,0
0.11,0.03,0.32,0.21,0.32,1399,0.024303073624017155,-137.13,786,0
0.0,0.0,0.0,0.0,1.0,393,0.08396946564885496,15.88,188,0
0.09,0.04,0.2,0.19,0.48,2231,0.011205737337516808,34.46,1281,0
0.17,0.03,0.14,0.08,0.58,483,0.047619047619047616,40.89,264,0
0.14,0.27,0.22,0.06,0.31,868,0.041474654377880185,44.61,497,0
0.05,0.04,0.16,0.24,0.5,6393,0.007351791021429689,56.59,2377,0
0.08,0.0,0.46,0.08,0.38,128,0.171875,53.21,83,0
0.0,0.0,0.25,0.25,0.5,53,0.33962264150943394,-41.55,42,0
0.07,0.02,0.14,0.26,0.51,1930,0.01917098445595855,7.36,870,0
0.2,0.0,0.2,0.2,0.4,57,0.8070175438596491,-26.63,53,0
0.15,0.06,0.1,0.14,0.54,1226,0.02202283849918434,23.46,516,0
0.14,0.04,0.18,0.1,0.53,1835,0.028337874659400544,46.81,851,0
0.07,0.04,0.13,0.26,0.51,3175,0.009448818897637795,30.23,995,0
0.17,0.11,0.15,0.14,0.43,2187,0.013260173754000914,49.15,855,0
0.21,0.03,0.08,0.23,0.46,300,0.08,43.43,237,0
0.04,0.08,0.26,0.17,0.44,924,0.03354978354978355,24.51,637,0
0.06,0.09,0.06,0.12,0.67,376,0.07180851063829788,80.78,229,0
0.1,0.03,0.23,0.27,0.37,279,0.2007168458781362,48.23,155,0
0.13,0.06,0.1,0.1,0.61,647,0.08964451313755796,65.73,300,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.07,0.04,0.15,0.17,0.57,2744,0.023688046647230322,29.59,1215,0
0.08,0.09,0.17,0.13,0.53,2302,0.013900955690703735,-11.8,1113,0
0.13,0.02,0.09,0.12,0.64,1804,0.015521064301552107,45.25,792,0
0.12,0.02,0.2,0.11,0.55,508,0.09055118110236221,60.55,268,0
0.1,0.05,0.15,0.22,0.47,2023,0.018783984181908058,49.15,741,0
0.04,0.0,0.18,0.03,0.74,4230,0.009456264775413711,-22.7,1847,0
0,0,0,0,0,28,4.142857142857143,100.58,30,0
0.13,0.01,0.19,0.19,0.47,559,0.05366726296958855,48.7,281,0
0.05,0.07,0.09,0.07,0.72,1409,0.0205819730305181,-3.75,683,0
0.08,0.1,0.16,0.25,0.42,756,0.037037037037037035,21.36,371,0
0.03,0.03,0.2,0.25,0.49,683,0.040995607613469986,24.11,382,0
0.5,0.25,0.0,0.25,0.0,126,0.18253968253968253,22.11,88,0
0.07,0.02,0.29,0.19,0.43,2206,0.019038984587488667,51.78,843,0
0.08,0.07,0.21,0.39,0.24,3550,0.01323943661971831,68.16,1391,0
0.1,0.06,0.18,0.15,0.52,4091,0.007333170373991689,24.24,2502,0
0.11,0.0,0.11,0.22,0.56,566,0.05123674911660778,37.2,355,0
0.19,0.07,0.08,0.1,0.57,1185,0.024472573839662448,52.7,518,0
0.0,0.0,0.0,0.33,0.67,236,2.2584745762711864,47.46,62,0
0.16,0.04,0.22,0.17,0.4,10020,0.0032934131736526945,42.14,2443,0
0.13,0.01,0.15,0.1,0.61,694,0.040345821325648415,51.48,367,0
0.09,0.03,0.09,0.11,0.69,1954,0.014329580348004094,27.45,866,0
0.26,0.04,0.35,0.0,0.35,219,0.1095890410958904,43.29,166,0
0.0,0.0,0.0,0.0,1.0,470,1.4425531914893617,82.38,156,0
0.01,0.03,0.23,0.12,0.6,1659,0.016877637130801686,25.12,596,0
0.0,0.2,0.2,0.2,0.4,53,0.37735849056603776,57.98,48,0
0.26,0.11,0.19,0.19,0.27,1280,0.03828125,20.14,760,0
0.08,0.0,0.11,0.19,0.62,278,0.08273381294964029,-34.92,188,0
0.04,0.01,0.18,0.12,0.66,1605,0.01806853582554517,-6.46,723,0
0.0,0.0,0.0,0.0,1.0,1658,0.03498190591073583,97.27,1114,0
0.1,0.0,0.12,0.12,0.65,754,0.03050397877984085,74.76,367,0
0.15,0.06,0.15,0.16,0.49,915,0.030601092896174863,-28.68,546,0
0.1,0.01,0.11,0.18,0.6,940,0.05425531914893617,64.2,405,0
0.18,0.04,0.15,0.14,0.48,900,0.03222222222222222,14.33,581,0
0,0,0,0,0,413,1.6561743341404358,105.49,67,0
0.08,0.08,0.33,0.0,0.5,701,0.04136947218259629,-50.96,444,0
0.21,0.05,0.17,0.1,0.48,1072,0.03544776119402985,48.54,639,0
0.5,0.12,0.04,0.15,0.19,170,0.14705882352941177,63.7,124,0
0.08,0.08,0.27,0.25,0.32,935,0.026737967914438502,52.23,553,0
0.2,0.05,0.2,0.21,0.33,901,0.03662597114317425,65.73,472,0
0.0,0.0,0.5,0.0,0.5,212,3.419811320754717,-16.67,53,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.12,0.01,0.04,0.1,0.72,772,0.42487046632124353,62.17,311,0
0.0,0.0,0.0,1.0,0.0,270,0.12222222222222222,-20.71,198,0
0.12,0.03,0.22,0.26,0.38,826,0.031476997578692496,25.12,517,0
0.11,0.09,0.25,0.2,0.34,3289,0.009121313469139556,36.73,1300,0
0.0,0.0,0.25,0.25,0.5,53,0.3584905660377358,-41.55,42,0
0.13,0.1,0.26,0.19,0.32,1216,0.033717105263157895,27.15,664,0
0.17,0.02,0.18,0.18,0.46,2866,0.010118632240055827,36.86,1406,0
0.0,0.0,0.0,0.0,1.0,276,1.9891304347826086,20.4,32,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.09,0.1,0.29,0.18,0.34,1138,0.020210896309314587,3.64,734,0
0.05,0.01,0.2,0.05,0.7,1967,0.01728520589730554,-14.64,640,0
0.0,0.0,0.0,1.0,0.0,12,1.3333333333333333,90.77,13,0
0.15,0.05,0.15,0.18,0.47,565,0.05663716814159292,55.54,318,0
0.1,0.04,0.21,0.14,0.52,1649,0.018192844147968467,28.33,732,0
0.09,0.03,0.29,0.14,0.46,399,0.06265664160401002,-27.54,271,0
0.06,0.08,0.23,0.26,0.36,5819,0.006358480838632067,51.11,2213,0
0.06,0.03,0.12,0.24,0.55,3356,0.027115613825983313,20.86,1329,0
0.07,0.07,0.19,0.31,0.35,669,0.04783258594917788,62.68,336,0
0.1,0.07,0.17,0.19,0.46,1013,0.029615004935834157,49.31,569,0
0.21,0.04,0.23,0.18,0.34,837,0.03464755077658303,40.24,461,0
0.14,0.0,0.0,0.43,0.43,957,0.4399164054336468,-4.47,639,0
0.0,0.0,0.17,0.22,0.61,115,0.2,55.13,94,0
0.07,0.08,0.17,0.12,0.57,2640,0.011742424242424242,16.15,1088,0
0.0,0.0,0.14,0.05,0.81,152,0.14473684210526316,7.73,88,0
0.12,0.12,0.09,0.38,0.29,301,0.09634551495016612,28.94,232,0
0.12,0.0,0.19,0.19,0.5,479,0.07306889352818371,-30.28,245,0
0.11,0.11,0.06,0.11,0.61,1817,0.01926252063841497,-137.3,1028,0
0.0,0.0,0.0,0.57,0.43,14,1.1428571428571428,22.07,15,0
0.0,0.0,0.14,0.0,0.86,1776,0.016891891891891893,33.92,711,0
0.18,0.05,0.19,0.1,0.48,1379,0.021754894851341553,58.38,702,0
0.09,0.0,0.27,0.09,0.55,533,0.0600375234521576,-38.91,288,0
0.08,0.02,0.14,0.17,0.58,912,0.02850877192982456,38.92,593,0
0.06,0.05,0.19,0.22,0.48,1296,0.021604938271604937,68.2,597,0
0.05,0.07,0.16,0.18,0.53,1761,0.054514480408858604,10.7,1130,0
0.2,0.0,0.6,0.0,0.2,193,1.689119170984456,32.91,43,0
0.05,0.02,0.18,0.13,0.62,2104,0.013307984790874524,0.18,873,0
0.04,0.02,0.41,0.15,0.39,2050,0.012195121951219513,58.69,552,0
0.19,0.02,0.13,0.11,0.56,429,0.05827505827505827,57.67,245,0
0.07,0.04,0.14,0.14,0.62,3089,0.009064422143088379,41.43,966,0
0.16,0.03,0.17,0.13,0.51,1067,0.02436738519212746,33.54,464,0
0.29,0.0,0.29,0.14,0.29,260,1.8153846153846154,26.18,72,0
0.33,0.33,0.0,0.0,0.33,38,0.5263157894736842,43.73,34,0
0.18,0.05,0.05,0.27,0.45,160,0.1625,39.97,87,0
0.12,0.04,0.15,0.15,0.54,2145,0.014452214452214453,55.27,978,0
0.09,0.07,0.16,0.11,0.58,953,0.04931794333683106,33.34,567,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.05,0.06,0.08,0.12,0.69,671,0.040238450074515646,-1.01,349,0
0.2,0.08,0.1,0.07,0.54,597,0.04355108877721943,-66.67,344,0
0.13,0.01,0.19,0.16,0.52,1352,0.09097633136094675,51.99,612,0
0.0,0.0,0.5,0.0,0.5,32,0.59375,56.25,25,0
0.17,0.0,0.3,0.13,0.39,731,0.036935704514363885,63.9,358,0
0.18,0.0,0.09,0.05,0.68,191,0.8010471204188482,-12.25,144,0
0.06,0.06,0.23,0.21,0.45,2281,0.013590530469092503,71.44,1070,0
0.06,0.0,0.17,0.11,0.67,738,0.04200542005420054,38.39,261,0
0.06,0.04,0.17,0.18,0.55,1182,0.021996615905245348,-2.94,661,0
0.09,0.05,0.13,0.02,0.71,700,0.04,-37.7,351,0
0.05,0.06,0.28,0.14,0.46,2074,0.013018322082931534,46.0,997,0
0.13,0.01,0.11,0.19,0.57,1670,0.015568862275449102,52.7,684,0
0.07,0.03,0.1,0.23,0.56,995,0.027135678391959798,37.84,550,0
0.24,0.02,0.11,0.18,0.45,950,0.02736842105263158,65.93,496,0
0.0,0.0,0.25,0.25,0.5,54,0.37037037037037035,-42.56,43,0
0.15,0.02,0.13,0.18,0.52,1481,0.019581363943281565,47.52,520,0
0.13,0.02,0.11,0.12,0.62,942,0.03078556263269639,38.62,374,0
0.1,0.06,0.19,0.21,0.44,645,0.04806201550387597,-48.57,420,0
0.14,0.05,0.17,0.12,0.52,323,0.08668730650154799,28.84,192,0
0.12,0.02,0.31,0.07,0.49,484,0.09297520661157024,48.33,319,0
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,0
0.08,0.01,0.12,0.3,0.49,1449,0.022084195997239476,46.27,635,0
0.21,0.0,0.16,0.14,0.49,1387,0.018745493871665464,22.24,719,0
0.04,0.08,0.04,0.19,0.65,262,0.09541984732824428,66.13,119,0
0.09,0.07,0.2,0.16,0.47,373,0.064343163538874,-7.82,231,0
0.06,0.02,0.25,0.17,0.51,868,0.029953917050691243,28.67,454,0
0.19,0.06,0.07,0.15,0.54,532,0.10338345864661654,48.94,277,0
0.1,0.03,0.1,0.1,0.67,2279,0.022378236068451074,52.19,930,0
0.07,0.02,0.52,0.09,0.29,866,0.028868360277136258,31.62,435,0
0.21,0.0,0.21,0.0,0.58,899,0.03337041156840934,-23.14,431,0
0.0,0.0,0.0,0.0,1.0,2,3.0,-6.7,3,0
0.12,0.04,0.48,0.06,0.3,848,0.031839622641509434,8.5,575,0
0.11,0.04,0.28,0.24,0.33,1526,0.026867627785058978,42.92,1006,0
0.22,0.03,0.24,0.14,0.36,1135,0.02378854625550661,49.82,657,0
0.06,0.04,0.24,0.17,0.49,1409,0.0198722498225692,-27.66,766,0
0.11,0.0,0.1,0.15,0.64,1228,0.02035830618892508,-162.13,398,0
0.12,0.02,0.13,0.11,0.62,1492,0.03820375335120643,19.84,660,0
0.04,0.04,0.17,0.17,0.57,2454,0.014669926650366748,31.62,1282,0
0.1,0.05,0.11,0.11,0.63,2289,0.015727391874180863,46.4,990,0
0.04,0.02,0.13,0.33,0.48,3419,0.009944428195378765,61.46,1520,0
0.05,0.07,0.13,0.12,0.63,513,0.056530214424951264,33.95,342,0
0.0,0.0,0.04,0.02,0.94,275,0.08727272727272728,20.65,139,0
0,0,0,0,0,0,0,206.84,1,0
0.09,0.03,0.16,0.11,0.61,5081,0.0068884077937413895,0.35,2331,0
0.09,0.04,0.15,0.25,0.47,872,0.03211009174311927,8.71,430,0
0.06,0.02,0.07,0.32,0.53,3695,0.007307171853856563,24.21,1134,0
0.0,0.0,0.0,0.67,0.33,296,0.08783783783783784,34.56,161,0
0.09,0.0,0.18,0.09,0.64,360,0.06388888888888888,32.29,237,0
0.16,0.18,0.1,0.12,0.44,666,0.03903903903903904,-43.55,418,0
0.2,0.02,0.11,0.16,0.51,1979,0.01414855987872663,9.99,754,0
0.11,0.0,0.3,0.12,0.46,1002,0.02694610778443114,-20.34,452,0
0.09,0.06,0.26,0.17,0.43,5910,0.006091370558375634,-36.43,2600,0
0.25,0.03,0.15,0.17,0.4,621,0.04508856682769726,55.64,351,0
0.11,0.03,0.13,0.11,0.63,794,0.03526448362720403,-16.07,440,0
0.24,0.02,0.16,0.18,0.4,3789,0.04565848508841383,57.47,1618,0
0.12,0.03,0.07,0.14,0.64,1166,0.024013722126929673,45.69,637,0
0.17,0.07,0.15,0.12,0.5,1133,0.02206531332744925,28.61,555,0
0.04,0.11,0.18,0.23,0.44,1385,0.019494584837545126,49.75,586,0
0.03,0.03,0.04,0.37,0.53,2976,0.021505376344086023,38.92,921,0
0,0,0,0,0,26,0.6923076923076923,37.67,17,0
0.11,0.0,0.11,0.11,0.67,122,0.16393442622950818,53.92,81,0
0.1,0.04,0.08,0.17,0.61,780,0.03461538461538462,49.55,391,0
0.09,0.11,0.14,0.18,0.48,435,0.05517241379310345,32.73,210,0
0.06,0.03,0.2,0.24,0.47,1007,0.03475670307845084,47.72,559,0
0.09,0.05,0.07,0.05,0.74,2408,0.015780730897009966,-4.84,678,0
0.0,0.0,0.0,0.29,0.71,58,0.3620689655172414,69.58,35,0
0.02,0.02,0.1,0.28,0.57,2098,0.014299332697807437,-14.14,908,0
0.07,0.09,0.14,0.09,0.62,581,0.04130808950086059,43.43,323,0
0.0,0.06,0.15,0.06,0.74,2980,0.014429530201342283,40.79,1237,0
0.08,0.04,0.19,0.23,0.46,464,0.15301724137931033,41.06,301,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.14,0.02,0.2,0.48,0.16,401,0.059850374064837904,45.19,245,0
0.05,0.0,0.09,0.44,0.43,823,0.03645200486026731,17.68,443,0
0.0,0.0,0.0,0.3,0.7,1026,0.057504873294346975,30.6,545,0
0.17,0.07,0.23,0.15,0.39,1845,0.015718157181571817,43.02,1096,0
0.1,0.11,0.25,0.15,0.39,1199,0.02418682235195997,24.24,608,0
0.08,0.05,0.25,0.2,0.43,1001,0.027972027972027972,58.79,465,0
0,0,0,0,0,187,2.802139037433155,86.74,35,0
0,0,0,0,0,7,1.1428571428571428,106.67,4,0
0.12,0.07,0.12,0.2,0.49,538,0.05018587360594796,5.19,332,0
0.29,0.01,0.08,0.14,0.48,3108,0.012226512226512226,19.77,928,0
0.14,0.02,0.32,0.32,0.21,1215,0.0897119341563786,66.54,422,0
0.05,0.04,0.15,0.16,0.59,2154,0.013927576601671309,36.73,1177,0
0.03,0.05,0.29,0.19,0.44,666,0.05105105105105105,-136.01,477,0
0.06,0.02,0.31,0.19,0.42,509,0.05108055009823183,51.65,347,0
0.12,0.16,0.14,0.14,0.44,2010,0.013432835820895522,41.29,789,0
0.17,0.06,0.17,0.17,0.44,1020,0.07647058823529412,-1.18,583,0
0.11,0.08,0.21,0.19,0.42,2242,0.014719000892060661,42.75,1261,0
0.14,0.0,0.21,0.14,0.5,780,0.038461538461538464,39.54,390,0
0.08,0.03,0.27,0.2,0.41,11568,0.0028526970954356845,64.81,3270,0
0.05,0.07,0.19,0.13,0.57,1525,0.018360655737704918,45.19,763,0
0.05,0.03,0.1,0.19,0.63,817,0.03671970624235006,23.87,460,0
0.0,0.0,0.0,0.33,0.67,2665,0.5058161350844278,111.88,1575,0
0.04,0.0,0.11,0.13,0.72,703,0.03698435277382646,-26.93,423,0
0.03,0.0,0.06,0.06,0.84,1813,0.02592388306674021,52.8,1115,0
0.15,0.08,0.31,0.15,0.31,323,0.0804953560371517,-8.01,186,0
0.15,0.15,0.08,0.22,0.4,1082,0.025878003696857672,54.02,612,0
0.19,0.03,0.16,0.16,0.47,1272,0.02279874213836478,40.58,614,0
0.09,0.03,0.2,0.19,0.49,3152,0.010469543147208122,28.85,1558,0
0.13,0.05,0.25,0.19,0.38,2911,0.012366884232222604,59.6,1188,0
0.14,0.04,0.11,0.2,0.52,436,0.05733944954128441,37.5,283,0
0.15,0.07,0.15,0.16,0.47,1185,0.02362869198312236,21.3,686,0
0.22,0.04,0.15,0.04,0.56,297,0.12457912457912458,66.84,185,0
0.26,0.07,0.41,0.15,0.11,222,0.1036036036036036,34.8,122,0
0.02,0.06,0.16,0.16,0.61,250,0.112,43.73,184,0
0.18,0.09,0.55,0.0,0.18,732,0.036885245901639344,8.44,384,0
0.17,0.07,0.16,0.1,0.5,2330,0.09012875536480687,56.96,1134,0
0.22,0.07,0.17,0.13,0.41,1042,0.02783109404990403,36.56,496,0
0.0,0.0,0.25,0.25,0.5,53,0.37735849056603776,-41.55,42,0
0.09,0.05,0.32,0.14,0.39,1938,0.017543859649122806,-81.57,508,0
0.03,0.06,0.09,0.12,0.69,2008,0.015438247011952191,1.78,703,0
0.05,0.17,0.26,0.11,0.42,649,0.04314329738058552,54.73,379,0
0.06,0.02,0.08,0.2,0.63,583,0.044596912521440824,9.73,325,0
0.0,0.0,0.0,0.0,1.0,68,0.36764705882352944,-5.35,52,0
0.06,0.03,0.1,0.15,0.66,1756,0.12072892938496584,41.7,889,0
0.0,0.19,0.0,0.06,0.75,157,0.12101910828025478,44.88,101,0
0.01,0.04,0.23,0.11,0.61,1064,0.10150375939849623,-7.27,572,0
0.03,0.03,0.26,0.16,0.52,1720,0.014534883720930232,36.56,826,0
0.08,0.05,0.1,0.22,0.55,5522,0.005613908004346252,-133.5,1891,0
0.22,0.0,0.33,0.22,0.22,103,0.21359223300970873,4.14,87,0
0.19,0.03,0.06,0.21,0.51,1679,0.01846337105419893,40.18,659,0
0.09,0.07,0.18,0.2,0.46,2143,0.015865608959402706,53.75,956,0
0.09,0.03,0.26,0.17,0.45,1498,0.017356475300400534,54.42,529,0
0.07,0.05,0.23,0.21,0.44,1045,0.02966507177033493,36.7,579,0
0.0,0.0,0.0,0.0,1.0,45,0.5111111111111111,19.23,33,0
0.23,0.07,0.17,0.2,0.32,1955,0.01381074168797954,10.1,1076,0
0.15,0.04,0.21,0.18,0.42,1410,0.02269503546099291,44.17,665,0
0.03,0.05,0.31,0.21,0.39,1380,0.021739130434782608,61.77,820,0
0.09,0.05,0.1,0.07,0.7,2316,0.011658031088082901,33.68,981,0
0.09,0.01,0.09,0.27,0.53,8925,0.006386554621848739,62.88,3714,0
0.21,0.04,0.08,0.04,0.62,135,0.17037037037037037,54.97,91,0
0.13,0.0,0.24,0.07,0.56,427,0.1053864168618267,35.07,308,0
0.17,0.04,0.15,0.14,0.49,790,0.039240506329113925,4.72,379,0
0.1,0.01,0.2,0.13,0.56,1899,0.01579778830963665,12.09,1099,0
0.09,0.01,0.11,0.12,0.68,1300,0.026923076923076925,-35.5,673,0
0.0,0.0,0.15,0.23,0.62,2084,0.016794625719769675,-121.35,1041,0
0.05,0.21,0.16,0.26,0.32,147,0.14285714285714285,63.9,87,0
0.0,0.0,0.0,0.11,0.89,296,0.13513513513513514,50.23,214,0
0.0,0.0,0.0,0.0,1.0,25,0.68,32.56,22,0
0.1,0.09,0.12,0.22,0.46,1396,0.02148997134670487,42.31,566,0
0.08,0.04,0.1,0.07,0.71,568,0.11971830985915492,-41.37,397,0
0.06,0.04,0.08,0.19,0.62,1346,0.021545319465081723,-10.45,676,0
0.09,0.03,0.11,0.04,0.72,5526,0.00760043431053203,-20.63,1994,0
0.16,0.04,0.13,0.12,0.55,1575,0.017777777777777778,51.18,609,0
0.24,0.06,0.14,0.08,0.48,407,0.05896805896805897,62.27,180,0
0.0,0.0,0.0,0.0,1.0,752,1.0106382978723405,76.39,111,0
0.33,0.0,0.08,0.19,0.4,3461,0.008379081190407396,14.05,968,0
0.11,0.08,0.12,0.09,0.61,797,0.03262233375156838,41.84,468,0
0.44,0.0,0.12,0.06,0.38,228,0.09649122807017543,88.97,87,0
0.08,0.02,0.09,0.14,0.67,907,0.03197353914002205,42.75,513,0
0.15,0.04,0.11,0.15,0.56,1714,0.019253208868144692,47.01,922,0
0,0,0,0,0,69,8.0,84.85,59,0
0.0,0.0,0.2,0.2,0.6,1140,0.9710526315789474,54.23,170,0
0.06,0.02,0.07,0.17,0.69,923,0.032502708559046585,5.93,440,0
0.14,0.0,0.16,0.11,0.59,456,0.05701754385964912,40.38,266,0
0.12,0.02,0.16,0.11,0.6,2731,0.04210911753936287,62.07,1192,0
0.12,0.04,0.11,0.14,0.6,1699,0.01883460859329017,22.75,834,0
0.0,0.1,0.2,0.1,0.6,1312,0.022103658536585365,-44.52,599,0
0.02,0.07,0.14,0.05,0.72,1680,0.01607142857142857,5.67,661,0
0.13,0.06,0.17,0.15,0.48,2763,0.013753166847629388,39.3,1566,0
0.2,0.09,0.19,0.15,0.37,2359,0.013988978380669776,46.57,1099,0
0.06,0.04,0.3,0.22,0.39,3265,0.012557427258805513,48.03,1653,0
0.2,0.0,0.31,0.18,0.31,503,0.0536779324055666,38.02,274,0
0.21,0.02,0.21,0.07,0.49,1191,0.06801007556675064,-4.77,581,0
0.18,0.05,0.18,0.15,0.44,3758,0.009047365620010643,-1.51,1854,0
0.12,0.06,0.19,0.25,0.38,1727,0.016213086276780544,75.5,743,0
0.07,0.05,0.33,0.16,0.38,986,0.02738336713995943,2.75,590,0
0.12,0.04,0.07,0.21,0.56,752,0.03723404255319149,52.6,407,0
0.21,0.01,0.15,0.14,0.5,742,0.04177897574123989,38.15,394,0
0.04,0.09,0.22,0.19,0.46,3081,0.010061668289516391,1.13,1541,0
0.08,0.06,0.12,0.09,0.65,1528,0.01832460732984293,37.13,805,0
0.13,0.02,0.09,0.11,0.64,482,0.1078838174273859,51.28,260,0
0.19,0.03,0.06,0.21,0.51,1687,0.01896858328393598,40.38,662,0
0.11,0.23,0.2,0.13,0.33,709,0.04231311706629055,34.66,496,0
0.04,0.01,0.18,0.19,0.57,2885,0.014558058925476604,44.88,1379,0
0.18,0.03,0.18,0.23,0.38,2792,0.013610315186246419,38.18,1380,0
0.31,0.02,0.13,0.13,0.4,447,0.058165548098434,13.04,325,0
0.23,0.03,0.19,0.18,0.37,4651,0.00924532358632552,65.73,1684,0
0.03,0.0,0.2,0.22,0.54,377,0.0636604774535809,7.76,207,0
0.17,0.0,0.17,0.11,0.55,416,0.0673076923076923,-3.3,283,0
0.0,0.0,0.2,0.02,0.78,246,0.1016260162601626,57.67,129,0
0.2,0.16,0.24,0.2,0.2,1760,0.01818181818181818,-17.94,769,0
0.14,0.06,0.24,0.11,0.44,502,0.053784860557768925,27.19,368,0
0.07,0.01,0.1,0.26,0.56,5098,0.009219301686936054,51.62,2381,0
0,0,0,0,0,92,0.2608695652173913,46.23,77,0
0.09,0.04,0.06,0.16,0.65,492,0.06910569105691057,50.84,250,0
0.0,0.0,0.0,0.67,0.33,452,1.261061946902655,48.41,65,0
0.11,0.03,0.13,0.16,0.56,1741,0.017805858701895463,1.06,925,0
0.1,0.03,0.24,0.23,0.4,3936,0.01016260162601626,-7.7,1243,0
0.12,0.06,0.21,0.16,0.45,1867,0.016604177825388325,18.69,1121,0
0.09,0.02,0.09,0.31,0.49,1861,0.04997313272434175,3.33,794,0
0.1,0.03,0.23,0.27,0.37,279,0.2007168458781362,48.23,155,0
0.14,0.14,0.29,0.0,0.43,1125,0.68,-46.6,95,0
0.31,0.02,0.17,0.11,0.4,1686,0.020166073546856466,52.49,740,0
0.07,0.05,0.12,0.17,0.59,445,0.06292134831460675,36.22,244,0
0.12,0.0,0.09,0.14,0.65,589,0.06112054329371817,8.27,386,0
0.1,0.01,0.22,0.14,0.52,679,0.055964653902798235,56.35,364,0
0.0,0.0,0.0,0.0,1.0,29,0.5172413793103449,87.01,18,0
0.09,0.02,0.16,0.11,0.62,1081,0.024051803885291396,62.88,472,0
0.12,0.06,0.26,0.19,0.37,1978,0.014661274014155713,-2.9,1071,0
0.0,0.0,0.0,0.0,1.0,921,0.04777415852334419,6.24,346,0
0.23,0.02,0.16,0.14,0.46,1291,0.041828040278853604,39.06,574,0
0.0,0.0,0.1,0.29,0.62,448,0.05580357142857143,-0.78,252,0
0.13,0.07,0.14,0.24,0.42,970,0.02577319587628866,12.84,508,0
0.25,0.0,0.06,0.06,0.62,1862,0.020945220193340493,40.28,747,0
0.14,0.07,0.18,0.23,0.37,1373,0.019664967225054626,39.26,710,0
0.1,0.02,0.2,0.18,0.51,1569,0.017845761631612493,-27.81,949,0
0.0,0.17,0.17,0.33,0.33,91,0.1978021978021978,30.87,76,0
0.0,0.0,0.0,0.0,1.0,114,4.956140350877193,67.15,73,0
0.09,0.06,0.11,0.08,0.66,930,0.06344086021505377,49.86,566,0
0.04,0.01,0.06,0.18,0.71,746,0.03351206434316354,-7.92,459,0
0.0,0.5,0.0,0.5,0.0,592,0.060810810810810814,-25.65,434,0
0.07,0.02,0.11,0.13,0.66,800,0.035,20.15,461,0
0.12,0.07,0.1,0.21,0.5,1440,0.01875,48.23,639,0
0.0,0.0,0.14,0.21,0.64,2086,0.016778523489932886,-121.56,1040,0
0.09,0.08,0.35,0.18,0.3,1473,0.018329938900203666,71.65,730,0
0.16,0.04,0.18,0.13,0.49,3290,0.01458966565349544,39.67,1454,0
0.12,0.03,0.11,0.19,0.56,692,0.04190751445086705,35.24,422,0
0.04,0.03,0.15,0.25,0.53,3308,0.009068923821039904,44.48,1597,0
0.1,0.02,0.13,0.08,0.66,570,0.0456140350877193,40.08,347,0
0.16,0.02,0.18,0.12,0.51,971,0.04531410916580844,7.22,470,0
0.04,0.04,0.2,0.25,0.47,808,0.027227722772277228,17.07,320,0
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,0
0.11,0.08,0.19,0.09,0.53,1367,0.02267739575713241,10.4,815,0
0.13,0.02,0.18,0.18,0.49,2055,0.013625304136253041,65.42,629,0
